Unnamed: 0,userId,tier,gender,following_rate,followers_avg_age,following_avg_age,max_repetitive_punc,num_of_hashtags_per_action,emoji_count_per_action,punctuations_per_action,number_of_words_per_action,avgCompletion,avgTimeSpent,avgDuration,avgComments,creations,content_views,num_of_comments,weekends_trails_watched_per_day,weekdays_trails_watched_per_day,slot1_trails_watched_per_day,slot2_trails_watched_per_day,slot3_trails_watched_per_day,slot4_trails_watched_per_day,avgt2,age_group
119033,1708907,2,1,0.003577818,2.5,3,0,0,0,0,0.3,0.458123624,10.25373134,53.79709091,0,0.02862254,0.041144902,0,0.032200358,0.011091234,0.008944544,0.001788909,0.032200358,0.076923077,199.2954545,1
163852,2287134,3,1,0.001926782,2.566666667,1,0,0,0,0,0.111111111,0.448162898,16.27272727,90.9074,0,0.001926782,0.013487476,0,0,0.004238921,0,0.021194605,0,0,76.03278689,1
261869,48169289,2,2,0,0,0,0,0,0,0,0,0.262331026,4.916666667,11.76175,0,0,0.26446281,0,0,0.039669421,0,0,0,0.198347107,0,1
106490,45373856,2,1,0.081967213,1,3,0,0,0,0,0.161290323,0.351878315,6.617647059,17.00184615,1,0.024590164,0.213114754,0.008196721,0.06557377,0.029508197,0,0.262295082,0.016393443,0,154.8571429,3
310611,58095752,2,1,0,0,0,0,0,0,0,0,0.211554446,3.6,18.99428571,0,0,0.13592233,0,0.072815534,0,0,0,0,0.145631068,0,1
153495,34640037,3,1,0.031746032,0,0,0,0,0,0,0.016759777,0.463607108,78.81742739,55.59579518,0,0.03968254,1.373015873,0,0.305555556,0.26031746,0.349206349,1.396825397,0.166666667,0,250.9090909,3
124491,37498585,2,1,0,0,0,0,0,0,0,0.16,0.452836347,11.04545455,38.77572727,0,0.008,0.184,0,0.024,0.0256,0,0.04,0.104,0.032,172.5,4
521524,42713099,2,2,0.089430894,1.666666667,2.222222222,0,0,0,0,0.023255814,0.325669614,28.50986842,122.6298431,0,0.024390244,1.715447154,0,0.361788618,0.349593496,0,0,1.422764228,1.048780488,242.1764706,1
341687,64614977,2,2,0,0,0,0,0,0,0,0,0.307155586,8.666666667,171.477,0,0,0.042253521,0,0,0.008450704,0,0,0.014084507,0.028169014,0,1
374807,74153230,2,1,0,0,0,0,0,0,0,0,0.1333015,3.333333333,32.99566667,0,0,0.111111111,0,0,0.013333333,0,0,0,0.066666667,0,1
83623,58842491,2,1,0,0,0,0,0,0,0,0,0.38796101,12.47395833,52.53372455,0,0,1.757575758,0,0.252525253,0.286868687,0,0.95959596,0.484848485,0.494949495,0,1
450000,44622388,2,1,0.016393443,0,0,0,0,0,0,0.02,0.428637924,8.732142857,21.33615556,1,0.008196721,0.385245902,0.008196721,0.028688525,0.080327869,0,0.459016393,0,0,168,4
193126,34425506,2,1,0,0,0,0,0,0,0,0,0.024231016,4,147.9176,0,0,0.05511811,0,0,0.011023622,0,0.031496063,0,0.023622047,0,1
173831,1999994,2,2,0.001848429,0,0,0,0,0,0,0,0.119558948,24.66666667,306.7335,0,0,0.003696858,0,0,0.001109057,0,0,0.005545287,0,0,1
360747,70709492,2,1,0.267857143,1,3,0,0,0,0,0,0.635881919,11.57142857,37.613025,0,0,0.732142857,0,0,0.15,0,0.75,0,0,3,1
516058,1800760,2,1,0.016304348,2.5,3,0,0,0,0,0.083333333,0.175907786,22.42857143,135.8478,0,0.003623188,0.016304348,0,0.012681159,0,0,0.003623188,0,0.02173913,181.8235294,1
164121,41032666,3,1,0.016129032,2.5,4,0,0,0,0,0.074074074,0.277062158,10.04761905,146.9715263,1,0.040322581,0.161290323,0.008064516,0.048387097,0.014516129,0,0,0.056451613,0.112903226,193,4
362381,71122552,2,1,0,0,0,0,0,0,0,0,0.287722508,4.375,15.17725,0,0,0.145454545,0,0.072727273,0,0,0,0,0.145454545,0,1
10110,46446902,1,1,0,0,0,0,0,0,0,0,0.319881054,7.62,70.63910204,0,0,0.47107438,0,0,0.082644628,0,0.280991736,0.132231405,0,0,1
538784,37834577,2,1,0.016,1.166666667,2,0,0,0,0,0.2,0.278206068,5.285714286,20.51333333,0,0.016,0.056,0,0.028,0,0,0,0.056,0,255.1,3
87070,32793565,2,1,0,0,0,4,0,0,0,0.571428571,0.174953357,13.14285714,74.36825,0,0.007874016,0.039370079,0,0,0.011023622,0.05511811,0,0,0,208.5,3
347694,66920267,2,1,0,0,0,0,0,0,0,0,0.41891596,44,105.033,0,0,0.015151515,0,0,0.003030303,0,0,0.015151515,0,0,1
191995,34208417,2,1,0,0,0,0,0,0,0,0,0.241750587,23.85714286,76.75866667,0,0,0.05511811,0,0,0.011023622,0,0,0,0.05511811,0,1
301137,56478493,2,1,0,0,0,0,0,0,0,0,0.125991173,2.892857143,39.46442857,0,0,0.299065421,0,0,0.052336449,0,0,0.261682243,0,0,1
276082,51532429,2,1,0,0,0,0,0,0,0,0,0.180874897,3.1,45.5591,0,0,0.127118644,0,0.029661017,0.005084746,0.033898305,0,0.050847458,0,0,1
184981,31756758,2,1,0,0,0,0,0,0,0,0,0.170233141,13.16666667,175.0974615,0,0,0.11627907,0,0,0.027906977,0,0.007751938,0.069767442,0.062015504,0,1
34496,38761510,1,1,0.008,0,0,18,0,0,0,2.240793201,0.202871207,6.168115942,106.9177284,0,1.08,1.736,0,0.548,0.3328,0.168,1.152,0.496,0.944,229.2504274,3
290341,54449995,2,2,0,0,0,0,0,0,0,0,0.472844601,21.83544304,58.12686406,0,0,4,0,0.261061947,0.734513274,0,0.460176991,1.539823009,2.194690265,0,1
535825,39096364,2,1,0.008,0,0,0,0,0,0,0.01980198,0.51799745,9.223300971,59.32708219,0,0.008,0.792,0,0.312,0.04,0,0.184,0.416,0.224,140.5,3
6644,40014822,1,1,0,0,0,0,0,0,0,0,0.371381155,5.432432432,28.02865152,0,0,0.637096774,0,0.197580645,0.040322581,0,0.274193548,0,0.322580645,0,1
148104,1722282,3,1,0.001792115,0,0,0,0,0,0,0.093023256,0.20015904,16.28712871,183.1219143,0,0.005376344,0.069892473,0,0.005376344,0.034050179,0,0.137992832,0.032258065,0.010752688,175,2
2567,29771243,1,2,0,0,0,0,0,0,0,0,0.528397636,20.83333333,79.0768,0,0,0.035971223,0,0.007194245,0.005755396,0,0.028776978,0.014388489,0,0,1
162294,46319889,3,1,0.173553719,1,2.388888889,8,0,0,0,1,0.21740779,72.7,142.096,0,0.008264463,0.173553719,0,0.012396694,0.044628099,0,0.239669421,0.008264463,0,151.1666667,1
495011,43280576,2,1,0.008130081,0,0,0,0,0,0,0.333333333,0.752200031,16.27777778,19.234,0,0.016260163,0.12195122,0,0,0.029268293,0,0,0.048780488,0.097560976,35,4
170838,37361430,3,1,0.04,2.125,1,0,0,0,0,0.131578947,0.344599393,10.21568627,119.5232941,0,0.016,0.28,0,0.204,0,0,0.32,0,0.088,68.57142857,2
147790,33832258,3,1,0.015748031,0,0,33,0,0,0,0.105263158,0.116349104,12.06060606,256.2514167,0,0.031496063,0.11023622,0,0,0.051968504,0,0,0.25984252,0,180.8,1
283909,53200358,2,2,0,0,0,0,0,0,0,0,0.5080562,10,192.972,0,0,0.017241379,0,0,0.003448276,0,0,0,0.017241379,0,1
130605,32616348,3,2,0,0,0,0,0,0,0,0,0.341657271,10,83.0514147,0,0,0.0078125,0,0,0.0015625,0,0,0,0.0078125,0,1
538840,37870470,2,1,0,0,0,0,0,0,0,0.090909091,0.392145072,11.43103448,76.4315,1,0.016,0.408,0.008,0.232,0,0.056,0,0.168,0.24,59.25,3
475808,39899097,2,1,0.064516129,1.666666667,2.4,0,0,0,0,0.01459854,0.385213611,27.3557047,82.68884,0,0.008064516,1.088709677,0,0.116935484,0.193548387,0,0.64516129,0.556451613,0,581,4
153694,50444915,3,1,0,0,0,2,0,0.166666667,0,0.833333333,0.349838046,9.083333333,65.11166667,0,0.033613445,0.159663866,0,0.021008403,0.031932773,0,0.008403361,0.100840336,0.092436975,226.5,2
51917,40377932,1,2,0.185483871,2.125,2,2,0,0,0,0.215189873,0.247099718,7.786982249,142.1514853,0,0.056451613,0.572580645,0,0.411290323,0.108064516,0,0.048387097,1.201612903,0.112903226,172.5625,4
418915,35596761,2,1,0,0,0,0,0,0,0,0.166666667,0.187044149,19.8,144.027,0,0.007936508,0.031746032,0,0,0.007936508,0,0,0.007936508,0.031746032,164.3333333,2
400814,34518792,2,1,0,0,0,0,0,0,0,0.111111111,0.072229454,6.5,207.0163333,0,0.007874016,0.05511811,0,0,0.009448819,0,0,0,0.047244094,162.6666667,1
141095,48938146,3,1,0,0,0,0,0,0,0,0,0.21861365,12.83783784,97.08329032,0,0,0.4,0,0,0.061666667,0,0,0.058333333,0.25,0,1
218479,39276183,2,2,0,0,0,0,0,0,0,0,0.47821654,8.23255814,13.85876471,0,0,0.656,0,0.344,0,0,0,0,0.688,0,1
189190,33600629,2,1,0.007874016,2,3,0,0,0,0,0,0.036078125,5,186.6814286,0,0,0.086614173,0,0,0.023622047,0,0,0.118110236,0,12,1
374151,73961536,2,2,0,0,0,0,0,0,0,0,0.620736247,13.80645161,51.94776471,0,0,0.377777778,0,0,0.137777778,0,0.066666667,0.622222222,0,0,1
111143,3039245,2,1,0.002320186,0,0,0,0,0,0,0.444444444,0.303469354,74.84,83.92566667,0,0.006960557,0.053364269,0,0.001160093,0.011136891,0.004640371,0.004640371,0.002320186,0.046403712,176.8,4
350186,67853565,2,1,0,0,0,0,0,0,0,0,0.724944875,10.08333333,21.1913913,0,0,0.390625,0,0,0.075,0,0,0,0.375,0,1
344890,65843978,2,1,0,0,0,0,0,0,0,0,0.318166883,4.818181818,14.296625,0,0,0.132352941,0,0.080882353,0,0,0,0.147058824,0.014705882,0,1
410227,50475843,2,2,0.159663866,1.666666667,2,0,0,0,0.002770083,0.041551247,0.545729904,17.48607595,72.27232353,1,0.008403361,3.008403361,0.008403361,0.130252101,0.611764706,0,2.731092437,0.495798319,0.092436975,165.8333333,2
190663,33930806,2,1,0,0,0,0,0,0,0,0.142857143,0.342963852,12.2,63.6065,1,0,0.039370079,0.007874016,0,0.007874016,0,0,0.039370079,0,0,1
172933,1792401,2,1,0.001811594,0,0,0,0,0,0,0,0.594346235,36,103.76,0,0,0.003623188,0,0.001811594,0,0,0.003623188,0,0,0,1
55152,38032069,1,1,0.056,1.8,2.2,0,0,0,0,0.013435701,0.536297991,18.75,71.084404,0,0.008,4.152,0,0.556,0.7376,0.248,0.832,2.056,1.664,206.2222222,3
460681,53381161,2,1,0.304347826,1.5,3,0,0,0,0,0.005747126,0.328782051,8.627027027,41.22420859,0,0.043478261,1.460869565,0,0,0.32173913,1.060869565,0.452173913,0,0.095652174,187.8148148,4
143500,52285832,3,2,0,0,0,0,0,0,0,0,0.467673996,11.85714286,41.07494737,0,0,0.170940171,0,0.08974359,0,0,0,0.170940171,0.008547009,0,1
2004,25340553,1,1,0,0,0,0,0,0,0,0,0.065100534,14,215.052,0,0,0.005780347,0,0.002890173,0,0,0,0.005780347,0,0,1
315282,58794253,2,2,0,0,0,0,0,0,0,0,0.633792953,9.511111111,15.40025581,0,0,0.434343434,0,0,0.090909091,0,0.454545455,0,0,0,1
447414,54954996,2,1,0.081081081,0,0,0,0,0,0,0.002840909,0.485742099,11.91412742,40.02885417,0,0.009009009,3.153153153,0,1.157657658,0.187387387,0.018018018,0.630630631,1.603603604,1,104.2,3
126807,38555728,2,2,0.016,0,0,0,0,0,0,0.035714286,0.726418388,11.27586207,33.32804167,0,0.016,0.2,0,0.116,0,0,0,0.144,0.088,253,1
381916,76494142,2,1,0,0,0,0,0,0,0,0,0.068659534,1.5,35.762,0,0,0.108108108,0,0,0.021621622,0,0,0.108108108,0,0,1
354376,69085052,2,1,0,0,0,0,0,0,0,0,0.208385367,3.923076923,135.6386667,0,0,0.213114754,0,0.106557377,0,0,0,0.213114754,0,0,1
59305,21098022,2,1,0,0,0,0,0,0,0,0,0.056012444,10.33333333,197.5885,0,0,0.015306122,0,0.005102041,0.001020408,0.010204082,0,0.005102041,0,0,1
495040,43312768,2,1,0,0,0,0,0,0,0,0.3,0.439354085,6.85,148.7828,0,0.016260163,0.056910569,0,0,0.032520325,0,0.016260163,0.146341463,0,176.8333333,4
480538,47616775,2,1,0,0,0,0,0,0,0,0.4375,0.228717331,6.933333333,40.44525,0,0.016528926,0.107438017,0,0.016528926,0.018181818,0.033057851,0,0.033057851,0.05785124,239.125,4
12471,49768404,1,1,0,0,0,0,0,0,0,0,0.255765827,8,161.4047273,0,0,0.108333333,0,0,0.028333333,0,0.075,0,0.066666667,0,1
387478,78716531,2,1,0,0,0,0,0,0,0,0,0.228380024,3,13.136,0,0,0.033333333,0,0,0.013333333,0,0,0.066666667,0,0,1
72418,43977210,2,2,0,0,0,0,0,0,0,0,0.153899657,3.25,91.31108333,0,0,0.097560976,0,0,0.019512195,0,0.097560976,0,0,0,1
73938,45165748,2,1,0.008196721,1,2,0,0,0,0,0,0.192946931,2.666666667,14.98666667,0,0,0.024590164,0,0,0.004918033,0,0,0,0.024590164,955,1
244688,44094442,2,1,0,0,0,0,0,0,0,0,0.290740359,5.089552239,42.20840625,0,0,0.532786885,0,0,0.109836066,0.344262295,0.057377049,0.049180328,0.098360656,0,1
259505,47602528,2,1,0,0,0,0,0,0,0,0,0.420607912,9.590909091,57.9474386,0,0,0.512396694,0,0.053719008,0.087603306,0,0.289256198,0.107438017,0.148760331,0,1
342457,64922922,2,1,0,0,0,0,0,0,0,0,0.202596499,2.727272727,17.816125,0,0,0.114285714,0,0,0.031428571,0,0,0.157142857,0,0,1
221939,39829154,2,2,0,0,0,0,0,0,0,0,0.29729073,4.695652174,60.23778261,0,0,0.185483871,0,0.092741935,0,0,0.185483871,0,0,0,1
527916,37155953,2,1,0,0,0,2,0,0,0.4,0.6,0.109438113,33.8,618.3195,0,0.008,0.064,0,0.04,0,0,0.08,0,0,0,3
289958,54354276,2,1,0,0,0,0,0,0,0,0,0.542935833,22.75,28.14666667,0,0,0.026548673,0,0,0.007079646,0,0.03539823,0,0,0,1
363215,71337874,2,1,0,0,0,0,0,0,0,0,0.469185607,10.30769231,89.17892308,0,0,0.240740741,0,0.064814815,0.022222222,0,0.111111111,0.12962963,0,0,1
172676,1712282,2,1,0.001792115,0,0,0,0,0,0,0.333333333,0.159801136,31.5,197.12,1,0,0.001792115,0.001792115,0,0.000716846,0,0,0.003584229,0,0,1
260494,47835000,2,2,0,0,0,0,0,0,0,0,0.149205195,4.5,129.04925,0,0,0.033057851,0,0,0.00661157,0,0,0,0.033057851,0,1
494245,42297048,2,2,0.032520325,1,2,0,0,0,0,0.078947368,0.12411513,7.12244898,139.938,2,0.016260163,0.268292683,0.016260163,0.008130081,0.076422764,0,0.138211382,0.178861789,0.081300813,584,1
12022,49135538,1,1,0,0,0,0,0,0,0,0,0.44982447,6,14.04,0,0,0.033333333,0,0,0.008333333,0,0,0.016666667,0.025,0,1
42375,41217899,1,2,0,0,0,2,0,0,0,0.015822785,0.41218978,9.971576227,70.07403114,0,0.072580645,2.467741935,0,0.447580645,0.44516129,0,0.129032258,0.419354839,2.572580645,205.7708333,4
537338,39442444,2,1,0,0,0,0,0,0,0,0.25,0.856930399,13.75,11.8765,0,0.008,0.016,0,0.016,0,0.032,0,0,0,181,2
294265,55175281,2,1,0,0,0,0,0,0,0,0,0.193953243,3.857142857,27.37175,0,0,0.261261261,0,0.040540541,0.021621622,0,0,0.099099099,0.09009009,0,1
361460,70893264,2,2,0,0,0,0,0,0,0,0,0.98944591,15,15.16,0,0,0.017857143,0,0,0.003571429,0,0,0,0.017857143,0,1
50369,50975539,1,2,0.016949153,3,4,16,0,0,0,0.108974359,0.202239551,5.87960688,124.2631717,0,0.415254237,2.220338983,0,0.394067797,0.53220339,2.474576271,0.322033898,0.508474576,0.144067797,190.6080586,4
372923,73776547,2,1,0,0,0,0,0,0,0,0,0.248378468,3.666666667,14.89333333,0,0,0.108695652,0,0,0.013043478,0,0,0.065217391,0,0,1
285022,53407118,2,1,0,0,0,0,0,0,0,0,0.585286315,14.10687023,53.82978431,0,0,0.92173913,0,0.047826087,0.208695652,0.226086957,0.313043478,0.6,0,0,1
154241,36388816,3,1,0,0,0,2,0,0,0.107142857,0.75,0.25214119,6.685714286,144.1876522,0,0.015873016,0.198412698,0,0.095238095,0.017460317,0,0.071428571,0.031746032,0.174603175,181,2
457167,1508144,2,1,0.010471204,2,2.4,3,0,0,0,0.095238095,0.497418641,30.93939394,83.06852941,0,0.001745201,0.033158813,0,0.013961606,0.005933682,0.027923211,0.001745201,0.027923211,0,223,2
160330,41389535,3,1,0.024193548,1,2.5,0,0,0,0,0.054545455,0.323840452,10.3442623,62.11393617,1,0.016129032,0.411290323,0.008064516,0.016129032,0.091935484,0,0.35483871,0,0.137096774,172.6666667,1
176856,2962298,2,1,0,0,0,0,0,0,0,0,0.140496025,31,249.0276667,0,0,0.006849315,0,0,0.002739726,0,0.01369863,0,0,0,1
292402,54833567,2,1,0,0,0,0,0,0,0,0,0.404248062,8.625,44.42386957,0,0,0.423423423,0,0.13963964,0.030630631,0,0.297297297,0,0.135135135,0,1
255580,46639035,2,2,0,0,0,0,0,0,0,0,0.667678764,6.571428571,9.885714286,0,0,0.066115702,0,0,0.011570248,0,0.05785124,0,0,0,1
454480,2407730,2,1,0.235756385,2.666666667,2.538461538,0,0,0,0,0.5,0.454721362,33.5,103.36,0,0.001964637,0.003929273,0,0,0.000785855,0,0.003929273,0,0,121.1428571,2
7311,42249170,1,1,0,0,0,0,0,0,0,0,0.671098153,13.3,43.4821,0,0,0.081300813,0,0,0.016260163,0,0.081300813,0,0,0,1
87088,32809919,2,1,0,0,0,0,0,0,0,0.263157895,0.154089975,831.8,152.2253636,0,0.007874016,0.133858268,0,0,0.023622047,0.094488189,0.023622047,0,0,246.1428571,3
449366,44253310,2,2,0.081967213,0,0,0,0,0,0,0.035714286,0.384221764,8.571428571,67.05604054,0,0.008196721,0.672131148,0,0.081967213,0.116393443,0.024590164,0.663934426,0.008196721,0.049180328,97.2,3
523473,37511796,2,1,0.016,0,0,5,0,0,0.346153846,0.153846154,0.471322666,12.85714286,99.05005556,1,0.024,0.168,0.008,0.14,0,0.024,0.2,0.056,0,1,3
149250,50449582,3,1,0.285714286,1.913043478,2.166666667,0,0,0,0,0.444444444,0.473581638,5.083333333,86.04328571,0,0.008403361,0.058823529,0,0.004201681,0.018487395,0,0,0.025210084,0.075630252,257.8387097,2
202317,36254404,2,1,0,0,0,0,0,0,0,0,0.104250629,5.4,164.8393571,0,0,0.126984127,0,0.055555556,0.001587302,0.111111111,0,0,0.007936508,0,1
70680,42468679,2,1,0,0,0,0,0,0,0,0,0.387601308,5.142857143,54.16366667,0,0,0.048780488,0,0,0.011382114,0,0,0.056910569,0,0,1
56516,39430907,1,2,0.016,2,2,9,0,0,0,0.047619048,0.311130793,6.975609756,44.95611864,0,0.016,0.48,0,0.28,0.0192,0.16,0.024,0.088,0.384,228.25,4
407611,50114108,2,1,0.025210084,0,0,0,0,0,0,0.094339623,0.181573639,5.406779661,49.44379167,0,0.025210084,0.411764706,0,0,0.099159664,0,0.31092437,0.18487395,0,206.6842105,4
93948,44509190,2,1,0.262295082,2.2,2.666666667,0,0,0,0,0.717948718,0.219252111,7.643835616,116.90735,0,0.090163934,0.540983607,0,0,0.119672131,0.008196721,0.31147541,0.12295082,0.155737705,183.2307692,3
426093,52425923,2,1,0.051282051,0,0,0,0,0,0,0.007352941,0.191871098,9.733333333,63.21087903,0,0.008547009,1.145299145,0,0.299145299,0.136752137,0,0.196581197,0.188034188,0.897435897,141.75,1
512151,1594924,2,2,0.010600707,2.714285714,3,0,0,0,0,0.222222222,0.048891017,8.75,158.698,1,0.007067138,0.005300353,0.001766784,0.003533569,0,0,0,0,0.007067138,279.8383838,3
81348,51381038,2,1,0,0,0,0,0,0,0,0,0.210402835,4.05,102.4273333,0,0,0.152542373,0,0.072033898,0.005084746,0,0.042372881,0.118644068,0.008474576,0,1
100341,35883298,2,1,0.03968254,2,2.2,0,0,0,0,0.1,0.692919353,18.28571429,34.63896,0,0.015873016,0.214285714,0,0.079365079,0.012698413,0,0.158730159,0.063492063,0,166,4
147418,33512773,3,1,0.007874016,0,0,0,0,0,0,0.5,0.017423525,2.666666667,172.181,0,0.015748031,0.023622047,0,0,0.004724409,0,0,0.023622047,0,220.1428571,1
214986,38714175,2,2,0,0,0,0,0,0,0,0,0.325284365,5.052631579,73.74511765,0,0,0.136,0,0.036,0.016,0,0.08,0,0.072,0,1
401489,33424023,2,1,0.039370079,0,0,0,0,0,0,0.454545455,0.111511107,17.66666667,336.112,0,0.015748031,0.062992126,0,0.011811024,0.009448819,0,0.015748031,0.05511811,0,68.07142857,3
181667,23318918,2,1,0,0,0,0,0,0,0,0,0.226101112,7,55.285,0,0,0.021390374,0,0.013368984,0,0,0,0.026737968,0,0,1
122218,42646943,2,1,0,0,0,0,0,0,0,0.470588235,0.25791303,3.866666667,45.9876,0,0.024390244,0.105691057,0,0,0.024390244,0,0,0.12195122,0,152.125,1
205116,36812472,2,1,0,0,0,0,0,0,0,0,0.121777922,8.2,117.01275,0,0,0.095238095,0,0.03968254,0,0.079365079,0,0,0,0,1
264867,48883243,2,1,0,0,0,0,0,0,0,0,0.078175069,1.5,58.9532,0,0,0.091666667,0,0,0.016666667,0,0.066666667,0.016666667,0,0,1
91848,50785863,2,2,0.008403361,0,0,2,0,0,0,0.172413793,0.399449619,10.57142857,48.85058333,0,0.025210084,0.210084034,0,0.06302521,0.021848739,0,0.084033613,0.050420168,0.100840336,162.5,2
305187,57212827,2,1,0.00952381,0,0,0,0,0,0,0,0.334761987,6.72,78.81352,0,0,0.247619048,0,0,0.047619048,0,0.180952381,0,0.057142857,0,1
137813,44449231,3,1,0,0,0,0,0,0,0,0,0.21536576,4.105263158,44.94257895,0,0,0.155737705,0,0,0.031147541,0,0.098360656,0.057377049,0,0,1
374467,74063435,2,1,0,0,0,0,0,0,0,0,0.446468372,11.53846154,78.43225,0,0,0.288888889,0,0,0.057777778,0,0,0,0.288888889,0,1
114584,42091804,2,1,0,0,0,0,0,0,0,2.2,0.274986795,12,27.9055,0,0.016260163,0.016260163,0,0,0.008130081,0,0,0,0.040650407,178.1111111,1
437316,53712561,2,2,0,0,0,3,0,0,0.071428571,0.285714286,0.295387319,5.970588235,57.29128,0,0.008695652,0.226086957,0,0,0.059130435,0,0,0.243478261,0.052173913,156.5,1
415554,34586809,2,2,0.015873016,0,0,2,0,0,0,0.1,0.287346564,12.67567568,102.84336,0,0.007936508,0.222222222,0,0.071428571,0.03015873,0.246031746,0,0.047619048,0,0,2
260803,47903264,2,2,0,0,0,0,0,0,0,0,0.426980959,10.72,48.5053,0,0,0.190082645,0,0.02892562,0.029752066,0,0.05785124,0.024793388,0.123966942,0,1
67693,37520902,2,1,0,0,0,0,0,0,0,0,0.361648574,2.571428571,9.198,0,0,0.048,0,0.028,0,0,0.056,0,0,0,1
287249,53800433,2,1,0,0,0,0,0,0,0,0,0.198412698,3,15.12,0,0,0.008695652,0,0,0.00173913,0,0,0,0.008695652,0,1
150198,2321688,3,1,0,0,0,0,0,0,0,0.142857143,0.192428605,13.83333333,139.9222,0,0.001930502,0.00965251,0,0,0.002316602,0,0,0,0.011583012,160.6666667,4
1341,19897943,1,1,0,0,0,0,0,0,0,0,0.050202603,7,139.435,0,0,0.004901961,0,0,0.000980392,0,0,0,0.004901961,0,1
420008,35971111,2,1,0.03968254,1.714285714,1.75,0,0,0,0,0.148148148,0.354217842,18.66666667,145.2561053,0,0.007936508,0.198412698,0,0,0.052380952,0,0,0.166666667,0.095238095,146.2727273,4
113610,53094784,2,1,0.017241379,0,0,11,0,0,0.5,0.076923077,0.569962363,22.29166667,36.70835,1,0.00862069,0.198275862,0.00862069,0.00862069,0.037931034,0,0.051724138,0.068965517,0.086206897,185.2857143,4
415738,34616523,2,1,0.293650794,2.666666667,2.76,2,0,0,0,0.09375,0.288870507,17.525,101.0666207,0,0.007936508,0.238095238,0,0.027777778,0.052380952,0.071428571,0.246031746,0,0,85,3
352936,68735545,2,1,0,0,0,0,0,0,0,0,0.454291151,6.876712329,14.64168493,0,0,1.196721311,0,0.598360656,0,1.163934426,0.032786885,0,0,0,1
319411,59458973,2,1,0,0,0,0,0,0,0,0,0.251877583,5,37.79476,0,0,0.546391753,0,0.345360825,0,0,0.216494845,0.432989691,0.041237113,0,1
122002,2411235,2,1,0.019685039,1.5,2,0,0,0,0,0.692307692,0.477351769,62.375,126.9776667,0,0.011811024,0.011811024,0,0,0.003149606,0,0.001968504,0.00984252,0.003937008,200.3428571,2
192166,34241972,2,1,0,0,0,0,0,0,0,0,0.054564491,6.166666667,124.1668,0,0,0.086614173,0,0,0.018897638,0,0,0,0.094488189,0,1
273873,51041475,2,1,0,0,0,0,0,0,0,0,0.822403613,14,15.16275,0,0,0.033898305,0,0.016949153,0,0,0.033898305,0,0,0,1
17230,43909956,1,1,0,0,0,5,0,0,0.011764706,0.070588235,0.563678192,8.333333333,21.14215278,0,0.048780488,0.634146341,0,0,0.117073171,0,0.479674797,0,0.105691057,203.6956522,3
18330,33163900,1,1,0,0,0,0,0,0,0,0.1,0.57171964,9.526315789,219.8966471,0,0.007874016,0.141732283,0,0.062992126,0.004724409,0,0.023622047,0.125984252,0,174.6,3
34168,151678,1,1,0.023162135,0,0,4,0,0,0,0.448979592,0.718768827,56,116.79905,2,0.003021148,0.043303122,0.002014099,0.013595166,0.003826788,0,0.023162135,0.01510574,0.008056395,4356.3125,3
242833,43631977,2,1,0,0,0,0,0,0,0,0,0.051964229,2.5,183.6765,0,0,0.056910569,0,0,0.006504065,0,0,0,0.032520325,0,1
384882,77669461,2,1,0,0,0,0,0,0,0,0,0.212131696,3,18.028,0,0,0.060606061,0,0.03030303,0,0,0.060606061,0,0,0,1
254423,46377236,2,2,0,0,0,0,0,0,0,0,0.338747352,6.192982456,52.61854286,0,0,0.41322314,0,0,0.094214876,0,0.388429752,0.016528926,0.066115702,0,1
187939,33189367,2,2,0,0,0,0,0,0,0,0,0.158161247,3.928571429,64.21845455,0,0,0.118110236,0,0,0.022047244,0,0.11023622,0,0,0,1
259987,47711014,2,1,0,0,0,0,0,0,0,0,0.431409515,4.642857143,15.04927273,0,0,0.115702479,0,0.004132231,0.021487603,0,0.024793388,0,0.090909091,0,1
315353,58803958,2,2,0,0,0,0,0,0,0,0,0.484044955,7.375,15.270375,0,0,0.080808081,0,0,0.016161616,0,0.080808081,0,0,0,1
153284,36377021,3,1,0.071428571,0,0,0,0,0,0,0.041666667,0.366640827,10.13483146,89.19511111,0,0.023809524,0.53968254,0,0.130952381,0.088888889,0,0.261904762,0.063492063,0.380952381,166.1538462,3
321230,59783195,2,2,0,0,0,0,0,0,0,0,0.722630387,18.6,13.28,0,0,0.052631579,0,0,0.010526316,0,0.052631579,0,0,0,1
395572,60313128,2,1,0.206521739,0,0,0,0,0,0,0.009242144,0.649782562,12.29427083,24.82688023,0,0.032608696,5.836956522,0,0.5,1.469565217,0.239130435,4.163043478,3.891304348,0.054347826,208.3333333,4
406430,51563848,2,1,0,0,0,0,0,0,0,0.008928571,0.46904437,21.68907563,37.943,0,0.008474576,0.93220339,0,0.415254237,0.03559322,0,0.161016949,0.737288136,0.110169492,194.4666667,2
364249,71625853,2,1,0,0,0,0,0,0,0,0,0.195350823,3,15.2785,0,0,0.037735849,0,0,0.00754717,0,0,0,0.037735849,0,1
250835,45518685,2,1,0,0,0,0,0,0,0,0,0.43089488,11.90322581,37.8027931,0,0,0.245901639,0,0,0.050819672,0,0,0,0.254098361,0,1
446613,45791623,2,2,0,0,0,13,0,0,0,0.046242775,0.511408577,14.24,47.42871069,0,0.032786885,1.37704918,0,0.004098361,0.285245902,0.213114754,0.696721311,0.139344262,0.385245902,156.4166667,3
